,account_id,count
5144,726156,2
5044,691712,2
24199,6133404,2
5010,666628,2
5008,664591,2
5005,663343,2
5001,660644,2
17062,3802438,2
17053,3800322,2
16895,3760308,2
5164,731179,2
5163,731014,2
5161,730520,2
5188,735196,2
5185,733987,2
24137,6116456,2
1853,145100,2
24127,6114199,2
5157,729827,2
1852,144967,2
1867,146048,2
1865,145964,2
16889,3757808,2
17046,3799067,2
17038,3796456,2
24105,6109466,2
24103,6109128,2
5138,725621,2
5132,724192,2
5131,723302,2
24133,6115487,2
25662,6562744,2
17008,3790159,2
17006,3789295,2
16962,3781727,2
5108,716147,2
24165,6123363,2
24164,6123350,2
16954,3780092,2
34,2648,2
17034,3795640,2
17031,3794711,2
16931,3773429,2
5115,718872,2
5111,717992,2
24143,6117246,2
24138,6116549,2
27007,6732795,2
16991,3787121,2
4,248,2
16989,3786779,2
27012,6733532,2
27011,6733430,2
54,4984,2
52,4519,2
49,4249,2
16945,3777860,2
17013,3790881,2
17026,3793692,2
17022,3791937,2
17020,3791835,2
24180,6127194,2
24177,6127061,2
12992,2577866,2
13014,2584511,2
19412,4566095,2
19410,4565626,2
2186,172697,2
3180,315696,2
25189,6418079,2
27027,6734055,2
27025,6734025,2
27021,6733928,2
26,1759,2
16967,3782071,2
16996,3787617,2
19,815,2
11,528,2
16979,3784728,2
27038,6734613,1
9,371,1
13,632,1
29,2018,1
28,1983,1
50,4307,1
48,3997,1
45,3736,1
44,3477,1
43,3319,1
39,3020,1
26998,6732402,1
26997,6732373,1
26995,6732267,1
26993,6731860,1
26989,6731173,1
26988,6731124,1
26987,6730938,1
26985,6730801,1
16960,3780901,1
16957,3780670,1
16956,3780621,1
16955,3780275,1
16952,3779920,1
16982,3785585,1
16981,3785385,1
16980,3784818,1
16975,3783961,1
16974,3783807,1
16973,3783279,1
16971,3782911,1
16970,3782584,1
16969,3782311,1
16998,3787817,1
16997,3787621,1
16948,3778569,1
16947,3778268,1
16943,3777156,1
16941,3776407,1
16940,3776103,1
16939,3775950,1
16937,3775473,1
16936,3775180,1
16935,3775148,1
17014,3790974,1
17007,3790072,1
17004,3788810,1
17003,3788720,1
17002,3788705,1
16966,3781906,1
16964,3781830,1
17043,3798258,1
17040,3797612,1
17033,3795054,1
16934,3774372,1
16933,3774166,1
16927,3770317,1
16925,3769498,1
16924,3769314,1
16921,3767782,1
16920,3766538,1
17029,3794419,1
17028,3794341,1
17023,3792194,1
17017,3791618,1
17015,3791101,1
16950,3779802,1
16897,3760926,1
16896,3760862,1
16892,3759208,1
16891,3758400,1
16890,3757944,1
16888,3757317,1
16887,3757219,1
16917,3765562,1
16915,3765142,1
16914,3764996,1
16911,3764287,1
16910,3764194,1
16906,3763461,1
16905,3763056,1
17045,3798767,1
17044,3798454,1
17066,3803122,1
17065,3803103,1
16882,3756349,1
16879,3755906,1
16878,3755188,1
16875,3753873,1
16874,3753847,1
16871,3753036,1
17061,3802363,1
17058,3801236,1
17056,3800977,1
17051,3799969,1
17047,3799105,1
16901,3761638,1
16900,3761515,1
16898,3761022,1
17093,3809393,1
17091,3808936,1
17088,3808517,1
16847,3748154,1
16840,3745660,1
16839,3745245,1
16870,3753003,1
16869,3752585,1
16866,3752223,1
16865,3752211,1
16857,3751576,1
16856,3751264,1
17078,3805857,1
17072,3804183,1
17068,3803336,1
17067,3803255,1
16811,3739028,1
16809,3738473,1
16808,3738386,1
16807,3738032,1
16838,3745116,1
16837,3745029,1
16835,3743889,1
16834,3743882,1
16833,3743658,1
16832,3743642,1
16829,3743142,1
16826,3741645,1
16825,3741515,1
16824,3741139,1
16823,3741059,1
17094,3809808,1
17120,3815384,1
17118,3815172,1
17112,3813984,1
16804,3736703,1
16801,3735980,1
16800,3735571,1
16798,3734968,1
16794,3734624,1
17108,3812790,1
17106,3811893,1
17104,3811758,1
17101,3811033,1
17100,3810359,1
17095,3809972,1
16821,3740707,1
16817,3740216,1
17140,3818542,1
17139,3818352,1
17137,3817596,1
17136,3817425,1
17134,3817249,1
17129,3816276,1
17128,3816115,1
16790,3734122,1
16788,3733681,1
16787,3733266,1
16786,3733216,1
16784,3733121,1
16782,3732903,1
16780,3732391,1
16777,3731338,1
17123,3815682,1
16750,3723256,1
16749,3722694,1
16745,3720097,1
16744,3720032,1
16773,3729884,1
16772,3729877,1
16771,3729828,1
16770,3729452,1
16769,3729129,1
16767,3727960,1
16764,3727346,1
16763,3727134,1
16761,3726748,1
16760,3726331,1
16759,3726101,1
17142,3818882,1
16719,3712368,1
16712,3708816,1
16736,3716297,1
16735,3715966,1
16734,3715881,1
16732,3715147,1
16731,3714981,1
16729,3714072,1
17157,3824869,1
17156,3824767,1
17154,3823838,1
17147,3819829,1
17143,3818920,1
16754,3724633,1
16753,3723985,1
16751,3723306,1
17180,3829228,1
17178,3828824,1
16703,3704011,1
16702,3703832,1
16701,3703686,1
16698,3702843,1
16697,3702837,1
16695,3702609,1
17170,3827156,1
17168,3826906,1
17167,3826668,1
17166,3826586,1
17164,3826504,1
17159,3825116,1
16721,3712773,1
16720,3712585,1
17195,3833004,1
17193,3832062,1
16673,3696199,1
16666,3694965,1
16664,3694121,1
16663,3694088,1
16694,3702490,1
16693,3702448,1
16687,3701294,1
16684,3700697,1
16682,3700402,1
16680,3698783,1
16679,3698398,1
17185,3831068,1
17184,3830379,1
17182,3829759,1
17214,3837969,1
17209,3836000,1
17207,3835862,1
16661,3693662,1
16660,3693374,1
16658,3693164,1
16657,3693021,1
16653,3692590,1
16652,3692567,1
16648,3691279,1
16647,3691230,1
17205,3835151,1
17203,3834763,1
17201,3833878,1
17198,3833508,1
17197,3833427,1
17238,3842800,1
17236,3842353,1
17231,3840775,1
17230,3840216,1
17229,3840130,1
16646,3690891,1
16645,3690774,1
16642,3689868,1
16639,3689469,1
16637,3688015,1
16635,3687604,1
16632,3687038,1
17222,3838971,1
17221,3838950,1
17216,3838159,1
17215,3837974,1
16614,3683122,1
16612,3683010,1
16610,3682568,1
16608,3682189,1
16603,3681751,1
16602,3681526,1
16600,3680299,1
16630,3686728,1
16627,3686008,1
16626,3685987,1
16624,3685070,1
16620,3684591,1
16618,3684117,1
16617,3683848,1
16616,3683570,1
16615,3683415,1
16573,3673140,1
16570,3672795,1
16569,3672791,1
16598,3680247,1
16595,3678650,1
16592,3678042,1
16590,3677057,1
16589,3676140,1
16587,3675895,1
17254,3846751,1
17252,3846330,1
17248,3845029,1
17247,3844990,1
17246,3844421,1
17244,3843986,1
17242,3843714,1
16566,3672365,1
16564,3671890,1
16560,3671617,1
16559,3670294,1
16558,3670173,1
16557,3669965,1
16553,3668949,1
16552,3668798,1
17269,3849203,1
17268,3849153,1
17267,3849047,1
17261,3847882,1
17258,3847475,1
17256,3847239,1
16582,3674469,1
16575,3673737,1
16549,3667193,1
16546,3666771,1
16545,3666111,1
16542,3665868,1
16541,3665846,1
16540,3665827,1
16539,3665275,1
16535,3664311,1
17284,3854270,1
17282,3853873,1
17280,3853530,1
17278,3851883,1
17275,3850688,1
17274,3850656,1
17272,3850246,1
17271,3849958,1
16513,3660754,1
16512,3660516,1
16510,3659703,1
16508,3659443,1
16503,3657637,1
16534,3664228,1
16531,3663987,1
16528,3663276,1
16519,3661489,1
17300,3858297,1
17299,3857668,1
17298,3857315,1
17296,3857205,1
17294,3856376,1
17292,3855915,1
17290,3855684,1
16482,3651056,1
16481,3651038,1
16479,3650978,1
16474,3649395,1
16500,3655760,1
16496,3654207,1
16494,3653602,1
16492,3652735,1
16491,3652626,1
16490,3652540,1
17316,3862572,1
17313,3861535,1
17308,3859743,1
17307,3859369,1
17305,3859152,1
16514,3661085,1
16470,3647827,1
16469,3647639,1
16468,3647596,1
16467,3647331,1
16466,3646903,1
16463,3645184,1
16460,3644417,1
16456,3642688,1
17332,3865827,1
17327,3864776,1
17323,3863936,1
17322,3863705,1
17320,3863550,1
17319,3863452,1
16485,3651633,1
16483,3651076,1
16412,3630367,1
16407,3629538,1
16436,3637799,1
16430,3635142,1
16426,3634091,1
16424,3634003,1
16450,3640618,1
16449,3640611,1
16446,3639617,1
16445,3639435,1
16441,3639135,1
17349,3871691,1
17348,3871688,1
17347,3871319,1
17344,3870748,1
17338,3869177,1
16382,3623464,1
16381,3622880,1
16380,3622727,1
16378,3622074,1
16375,3621392,1
16403,3628414,1
16400,3627969,1
16397,3627376,1
17360,3874939,1
17353,3873206,1
17352,3873202,1
16419,3632594,1
16418,3632004,1
16416,3631906,1
16414,3631650,1
16413,3630699,1
16354,3614321,1
16347,3612985,1
16345,3612544,1
16372,3619503,1
16370,3618810,1
16367,3618455,1
16363,3617114,1
16361,3616873,1
17376,3879837,1
17374,3878462,1
17371,3877299,1
17368,3876509,1
16390,3625776,1
16387,3625453,1
16386,3625122,1
16383,3623519,1
16322,3606426,1
16313,3602663,1
16341,3612074,1
16339,3611367,1
16337,3610980,1
16334,3610460,1
16331,3609084,1
16328,3608889,1
17397,3883039,1
17395,3882388,1
17393,3881841,1
17388,3881114,1
17387,3881103,1
17384,3880820,1
17383,3880542,1
16356,3615099,1
16290,3597534,1
16287,3596963,1
16283,3596497,1
16310,3601752,1
16308,3601254,1
16304,3600873,1
16299,3599836,1
16297,3599218,1
16295,3599161,1
17408,3885925,1
17407,3885750,1
17404,3884679,1
17403,3884547,1
17402,3884463,1
16326,3608165,1
16325,3607969,1
17435,3895063,1
17433,3894373,1
16259,3586741,1
16258,3586245,1
16256,3586042,1
16248,3583971,1
16276,3593128,1
16275,3592178,1
16274,3592048,1
16273,3591901,1
16271,3591080,1
16269,3590870,1
16267,3590151,1
17429,3893435,1
17419,3888233,1
16291,3597769,1
16230,3580189,1
16227,3579344,1
16224,3577858,1
16222,3575987,1
16219,3574583,1
16217,3574440,1
16245,3583157,1
16243,3582684,1
16240,3581478,1
16239,3581078,1
16235,3580716,1
16234,3580643,1
16233,3580635,1
17441,3896987,1
17437,3896057,1
17436,3895480,1
16191,3569438,1
16185,3567374,1
16214,3574177,1
16212,3574071,1
16210,3573667,1
16207,3572895,1
16206,3572613,1
16204,3572021,1
16202,3571565,1
17461,3903434,1
17459,3903212,1
17457,3903034,1
17456,3902945,1
17453,3902378,1
17452,3901245,1
17448,3899350,1
16166,3562331,1
16163,3560934,1
16161,3560765,1
16154,3558900,1
16180,3565537,1
16179,3564541,1
16177,3564413,1
16176,3564266,1
16175,3563626,1
16170,3563011,1
16168,3562454,1
16167,3562442,1
17474,3906991,1
17473,3906941,1
17471,3906596,1
16197,3570650,1
16130,3552805,1
16128,3551798,1
16126,3551137,1
16122,3549997,1
16121,3549669,1
16120,3549647,1
16150,3557887,1
16147,3557347,1
16144,3555341,1
16142,3555037,1
16135,3553125,1
17493,3913144,1
17489,3910938,1
17484,3909571,1
17483,3908739,1
17480,3908001,1
16114,3548059,1
16113,3548033,1
16112,3547772,1
16111,3547653,1
16108,3547046,1
16107,3546778,1
16105,3546342,1
16103,3546156,1
17507,3917611,1
17504,3916618,1
17501,3916227,1
17500,3915675,1
17497,3915053,1
17496,3915015,1
17495,3914832,1
16132,3552872,1
16076,3539443,1
16074,3539144,1
16072,3538801,1
16099,3544966,1
16096,3544395,1
16095,3543959,1
16092,3543158,1
16088,3542166,1
17524,3922110,1
17522,3921946,1
17519,3920769,1
17517,3920678,1
17515,3920331,1
17514,3920025,1
17512,3919586,1
17511,3919550,1
16070,3538489,1
16069,3538196,1
16068,3538166,1
16067,3537934,1
16063,3537405,1
16061,3537077,1
16060,3536932,1
16056,3536174,1
16055,3536080,1
17541,3927187,1
17538,3925868,1
17537,3925577,1
17530,3924004,1
17528,3923289,1
16084,3541287,1
16078,3539985,1
17560,3931892,1
16038,3531156,1
16035,3530337,1
16033,3529244,1
16031,3528323,1
16026,3527716,1
16052,3535121,1
16050,3534634,1
16049,3534338,1
16047,3533932,1
16041,3531951,1
16040,3531645,1
16039,3531443,1
17556,3931041,1
17555,3931034,1
17554,3930952,1
17575,3937112,1
16004,3522399,1
15998,3520739,1
16019,3525525,1
16018,3525465,1
16017,3525259,1
16016,3525042,1
16015,3524928,1
16013,3524078,1
16012,3523800,1
16007,3523249,1
17570,3935333,1
17567,3933794,1
17564,3933124,1
17563,3932554,1
17562,3932548,1
15966,3514998,1
15964,3514506,1
15961,3514122,1
15959,3512980,1
15985,3518701,1
15984,3518636,1
15983,3518342,1
15981,3518074,1
15979,3517942,1
15978,3517893,1
15977,3517762,1
15975,3517218,1
17587,3940179,1
17584,3939037,1
17580,3938767,1
17576,3937390,1
15939,3506368,1
15936,3505001,1
15934,3504786,1
15929,3502910,1
15927,3502530,1
15958,3512975,1
15957,3512886,1
15955,3511652,1
15952,3510759,1
15951,3509764,1
15946,3509089,1
15945,3508916,1
17605,3944084,1
17601,3943303,1
17598,3942964,1
15970,3515605,1
17628,3950611,1
17626,3949798,1
17623,3948485,1
15924,3501963,1
15922,3501614,1
15921,3501397,1
15919,3501034,1
15913,3499817,1
15912,3499788,1
17620,3948135,1
17616,3947146,1
17615,3947045,1
17612,3946598,1
17611,3946338,1
17610,3945889,1
15940,3506597,1
17645,3954657,1
17644,3954447,1
17643,3954194,1
15894,3495051,1
15890,3494463,1
15882,3491637,1
15908,3498479,1
15905,3497844,1
15904,3497789,1
15902,3496664,1
15901,3496237,1
17638,3952789,1
17637,3952681,1
17634,3952371,1
17633,3951557,1
17632,3951499,1
17660,3958509,1
17656,3956834,1
17655,3955838,1
15859,3482217,1
15852,3479021,1
15847,3477917,1
15876,3489738,1
15874,3488700,1
15873,3488599,1
15872,3488248,1
15869,3488038,1
15867,3486534,1
15866,3485491,1
17654,3955819,1
17652,3955652,1
17646,3954675,1
15806,3467120,1
15800,3465636,1
15827,3473053,1
15826,3472982,1
15821,3471173,1
15818,3469445,1
15816,3469188,1
15846,3476265,1
15843,3475527,1
15841,3475474,1
15837,3475294,1
15834,3474703,1
15831,3473681,1
17670,3960587,1
17663,3959307,1
17661,3958995,1
15776,3461001,1
15775,3460784,1
15768,3459812,1
15767,3459796,1
15796,3464851,1
15786,3462947,1
15785,3462756,1
15783,3462584,1
17683,3963078,1
17680,3961850,1
17677,3961470,1
17674,3960875,1
17673,3960865,1
17672,3960777,1
15814,3469041,1
15811,3467962,1
15764,3459334,1
15761,3458626,1
15758,3457770,1
15757,3457058,1
15756,3457037,1
15755,3456639,1
15752,3455589,1
15751,3454696,1
17698,3966754,1
17697,3966630,1
17694,3966167,1
17693,3965704,1
17689,3964070,1
17688,3963900,1
15782,3462424,1
15778,3461877,1
15734,3452529,1
15726,3450351,1
15749,3454618,1
15747,3454233,1
15746,3454195,1
15745,3454148,1
15744,3453957,1
15743,3453817,1
15738,3453303,1
15737,3453204,1
15735,3452654,1
17717,3971546,1
17713,3970814,1
17709,3970183,1
17708,3969915,1
17707,3969550,1
15697,3443143,1
15696,3442781,1
15694,3442455,1
15692,3442258,1
15689,3441548,1
15687,3441171,1
15718,3447103,1
15716,3446721,1
15714,3446533,1
17734,3974865,1
17731,3974055,1
17730,3973982,1
17728,3973426,1
17725,3972907,1
17724,3972588,1
17720,3972224,1
17755,3979698,1
17754,3979492,1
17753,3979163,1
15668,3436638,1
15667,3436614,1
15665,3435258,1
15655,3432500,1
15686,3441156,1
15682,3440743,1
15681,3440283,1
15680,3439974,1
15671,3437444,1
17746,3977044,1
17742,3975970,1
17739,3975796,1
15699,3443470,1
15623,3423828,1
17779,3984963,1
17778,3984780,1
17773,3983940,1
17772,3983922,1
17771,3983906,1
17770,3983595,1
15652,3430850,1
15651,3430741,1
15649,3430599,1
15643,3429914,1
15641,3429222,1
15640,3429019,1
17766,3982409,1
17758,3980177,1
17756,3979720,1
15618,3422353,1
15616,3421749,1
15614,3421158,1
15612,3420914,1
15609,3420330,1
15608,3419936,1
15637,3427747,1
15636,3427336,1
15634,3426419,1
15633,3425816,1
15632,3425750,1
15631,3425741,1
15630,3425441,1
15628,3424877,1
15626,3424355,1
15624,3423999,1
15559,3404709,1
15590,3415507,1
15589,3415334,1
15584,3413699,1
15583,3412068,1
15578,3411504,1
15577,3410674,1
15597,3417120,1
15591,3416174,1
17796,3988299,1
17795,3988075,1
17793,3987541,1
17792,3987415,1
17790,3987279,1
17788,3987039,1
17786,3986819,1
15534,3398912,1
15530,3398315,1
15527,3397450,1
15556,3404415,1
15555,3404220,1
15554,3404093,1
15552,3402624,1
15547,3401890,1
15544,3401464,1
15543,3401271,1
17807,3990210,1
17800,3989186,1
15574,3410479,1
15566,3408128,1
15563,3406069,1
15561,3405388,1
17839,3995387,1
17838,3995142,1
17836,3994848,1
17834,3994271,1
17832,3994019,1
17831,3994018,1
15523,3395588,1
15521,3395152,1
15518,3394149,1
15515,3392730,1
15514,3392601,1
15512,3391874,1
17822,3992713,1
15540,3400177,1
15536,3399368,1
15535,3399100,1
15491,3386629,1
15489,3386417,1
15485,3385868,1
15483,3384578,1
15482,3384164,1
15509,3390969,1
15508,3390933,1
15505,3390184,1
15504,3389989,1
15502,3389566,1
15499,3388343,1
15497,3388116,1
15496,3387537,1
17843,3996791,1
17841,3996575,1
17840,3996473,1
15461,3377764,1
15456,3376540,1
15451,3375108,1
15447,3374426,1
15477,3383046,1
15475,3382325,1
15473,3381213,1
15472,3380806,1
15470,3380623,1
15468,3380298,1
15465,3379515,1
17862,3999905,1
17858,3999041,1
17853,3997978,1
17851,3997721,1
17850,3997501,1
17887,4004686,1
17886,4004642,1
17884,4004320,1
17882,4004044,1
15430,3370841,1
15426,3369301,1
15420,3367970,1
15417,3367558,1
17876,4002531,1
17872,4001656,1
17866,4000954,1
17863,4000438,1
15440,3373241,1
15439,3372927,1
15437,3372472,1
15433,3371705,1
17898,4006072,1
17895,4005356,1
15412,3365300,1
15411,3365126,1
15410,3365092,1
15409,3365057,1
15407,3363878,1
15406,3363869,1
15404,3363243,1
15403,3363031,1
15402,3362876,1
15399,3362441,1
17894,4005180,1
17893,4005046,1
17889,4004741,1
17888,4004690,1
17916,4007982,1
17914,4007554,1
17913,4007481,1
17912,4007457,1
15398,3361992,1
15397,3361845,1
15396,3361443,1
15393,3360255,1
15388,3358596,1
15386,3358407,1
15385,3358205,1
17908,4006883,1
17907,4006769,1
17906,4006645,1
17903,4006599,1
17900,4006341,1
15360,3351785,1
15359,3351693,1
15381,3357345,1
15380,3357224,1
15375,3356235,1
15374,3355827,1
15370,3354127,1
15369,3353723,1
15368,3353467,1
17926,4011016,1
17924,4010147,1
17923,4010136,1
17922,4009742,1
17919,4009143,1
17918,4009044,1
17917,4008592,1
17952,4014598,1
17951,4014181,1
17949,4013531,1
17947,4013208,1
17946,4013174,1
17945,4012937,1
17944,4012921,1
17943,4012871,1
17942,4012711,1
17939,4012327,1
17938,4012262,1
17937,4012013,1
17936,4012002,1
17933,4011703,1
17931,4011394,1
15361,3352052,1
17959,4016782,1
15334,3345906,1
15331,3344989,1
15328,3344221,1
15325,3343210,1
15322,3341669,1
15320,3341625,1
15348,3348417,1
15347,3348364,1
15345,3347890,1
15341,3347025,1
15340,3346905,1
15337,3346345,1
15335,3345962,1
17958,4016758,1
17954,4015708,1
17977,4022544,1
17975,4021877,1
15314,3340842,1
15313,3340566,1
15310,3339979,1
15309,3339821,1
15307,3339612,1
15306,3339476,1
15304,3338227,1
15303,3338002,1
17973,4020380,1
17971,4019969,1
17970,4019875,1
17967,4018495,1
17963,4017450,1
17962,4017435,1
17998,4026615,1
17996,4026477,1
17994,4026122,1
15301,3337059,1
15300,3336868,1
15299,3335707,1
15296,3334629,1
15294,3333850,1
15293,3333828,1
15292,3333822,1
15291,3333586,1
15290,3333410,1
15289,3332857,1
17988,4024677,1
17985,4023944,1
17983,4023367,1
18015,4029870,1
18014,4029776,1
18012,4029418,1
18008,4029240,1
15286,3332179,1
15285,3332121,1
15284,3331304,1
15280,3329549,1
15279,3328706,1
15278,3328621,1
15274,3328405,1
15273,3328352,1
15271,3328202,1
18004,4027674,1
18001,4027221,1
18000,4026948,1
18030,4032110,1
18028,4032051,1
18023,4031285,1
15249,3323058,1
15248,3322895,1
15245,3322185,1
15243,3321283,1
15269,3327995,1
15259,3325987,1
15256,3324485,1
15255,3324401,1
18021,4030339,1
18020,4030257,1
18019,4030185,1
18018,4030031,1
18017,4030030,1
18040,4033765,1
18039,4033623,1
15222,3315273,1
15218,3314228,1
15213,3313244,1
15211,3312620,1
15210,3312347,1
15236,3319692,1
15235,3319609,1
15233,3318227,1
15231,3317135,1
15228,3316347,1
15227,3316061,1
18037,4033348,1
18035,4032998,1
18034,4032896,1
18056,4039321,1
18055,4039110,1
15206,3311382,1
15204,3311214,1
15201,3310571,1
15199,3310237,1
15196,3309406,1
15194,3309070,1
15193,3309043,1
15192,3309008,1
15191,3308632,1
18050,4036973,1
18049,4036396,1
18044,4034923,1
18043,4034678,1
18042,4034568,1
15172,3305147,1
15171,3305075,1
15169,3304406,1
15165,3303895,1
15185,3307901,1
15178,3305800,1
15176,3305381,1
15175,3305300,1
18069,4043387,1
18068,4043353,1
18066,4042301,1
18063,4041612,1
18060,4040851,1
18059,4040558,1
18058,4039771,1
18057,4039589,1
18092,4048799,1
18091,4048760,1
18090,4048757,1
18088,4048234,1
15156,3302462,1
15155,3302345,1
15153,3301984,1
15152,3301795,1
15150,3301504,1
15149,3301172,1
15147,3300974,1
18082,4047121,1
18077,4046255,1
18076,4045793,1
18072,4044407,1
15173,3305153,1
15099,3284883,1
15097,3283761,1
15126,3293825,1
15125,3293646,1
15113,3288768,1
15142,3298858,1
15141,3298742,1
15140,3298262,1
15139,3298114,1
15138,3297454,1
15136,3297415,1
15133,3295424,1
15130,3294766,1
15129,3294555,1
18102,4051467,1
18098,4050649,1
15078,3278923,1
15077,3278852,1
15069,3275791,1
15068,3275146,1
15063,3273703,1
15092,3282319,1
15089,3281133,1
15084,3279925,1
15083,3279657,1
15081,3279132,1
18117,4054258,1
18115,4053532,1
18112,4052754,1
18111,4052733,1
18106,4052157,1
18103,4051757,1
15057,3271700,1
15056,3271336,1
15054,3270495,1
15052,3270365,1
15051,3270067,1
15050,3269592,1
15049,3269327,1
15048,3268808,1
15047,3268318,1
18134,4058252,1
18132,4058118,1
18128,4056861,1
18127,4056319,1
18123,4055464,1
18121,4055010,1
18120,4054940,1
18154,4063105,1
18153,4062970,1
18151,4062274,1
15046,3267777,1
15040,3265997,1
15036,3264646,1
15034,3264517,1
15032,3264064,1
18147,4061072,1
18145,4060865,1
18142,4060439,1
18138,4059488,1
18136,4058678,1
18135,4058448,1
15062,3273348,1
15059,3272174,1
15013,3258661,1
15011,3258094,1
15006,3256740,1
15005,3256303,1
15004,3256194,1
15002,3255989,1
15026,3262030,1
15022,3260995,1
15021,3260853,1
15020,3260629,1
15019,3259817,1
15016,3259454,1
18164,4065623,1
18161,4064777,1
18158,4064090,1
18156,4063886,1
18189,4071973,1
18188,4071836,1
18186,4071664,1
14997,3255367,1
14993,3254660,1
14990,3254234,1
14989,3254167,1
14988,3253927,1
14985,3252497,1
14984,3251991,1
18182,4070383,1
18181,4069922,1
18175,4068194,1
18172,4067633,1
18170,4067312,1
